X,Y,MANUFACTUR,OWNER,CITY_FILE,SHEET_NUM,YEAR_BUILT,STATUS,SOURCE,COMMENT,PIPE_ID,ASSETID,LAST_UPDAT,STATION,TRUCK,SHIFT,INSPECTION,CONDITION,icon_url
-97.0436383700254,32.7902809192052,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13533","2713",2021/05/12,,,,,,./0.png
-97.0426534030875,32.7902808595151,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13533","2714",2021/05/12,,,,,,./0.png
-97.0410930190172,32.7902730232176,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13536","2695",2021/05/12,,,,,,./0.png
-97.040095885123,32.7902961687712,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13538","2696",2016/06/02,,,,,,./0.png
-97.0390779900516,32.7902608826887,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13540","2697",2021/05/12,,,,,,./0.png
-97.0386369587108,32.7904881857114,MUELLER,GRAND PRAIRIE,W-342,"6","1988",ACTIVE,AS BUILT,POST & PADDOCK PARK,"13548","2694",2016/06/02,,,,,,./0.png
-97.0602786048405,32.790729098568,MUELLER,GRAND PRAIRIE,SD-333,"15","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13549","2592",2016/06/02,,,,,,./0.png
-97.0510982130146,32.7903385513469,MUELLER,GRAND PRAIRIE,P-470A,"3","1985",ACTIVE,DESIGN PLANS,NORTHCOURT CENTER,"13551","2640",2016/06/02,,,,,,./0.png
-97.0543002715149,32.7906713039978,KENNEDY,GRAND PRAIRIE,N/A,N/A,"1985",ACTIVE,OTHERS,PADDOCK PLACE BUISNESS PARK,"13559","2629",2016/06/02,,,,,,./0.png
-97.0594516518669,32.7903639504196,MUELLER,GRAND PRAIRIE,SD-333,"15","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13565","2591",2016/06/02,,,,,,./0.png
-97.0594226611218,32.7911449249029,MUELLER,GRAND PRAIRIE,SD-333,"15","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13574","2596",2017/05/15,,,,,,./0.png
-97.0585216900629,32.7909946344956,MUELLER,GRAND PRAIRIE,SD-333,"15","1991",ACTIVE,DESIGN PLANS,NO COMMENT,"13566","2590",2016/06/02,,,,,,./0.png
-97.0386343683526,32.7916144291177,MUELLER,GRAND PRAIRIE,W-342,"6","1988",ACTIVE,AS BUILT,POST & PADDOCK PARK,"13572","2693",2016/06/02,,,,,,./0.png
-97.060918876113,32.7915478784268,MUELLER,GRAND PRAIRIE,SD-333,"15","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13573","2593",2016/06/02,,,,,,./0.png
-97.0593587628297,32.7917569655078,MUELLER,GRAND PRAIRIE,SD-333,"15","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13574","2595",2016/06/02,,,,,,./0.png
-97.0553702154717,32.7913668453905,KENNEDY,GRAND PRAIRIE,P-573,"7","1985",ACTIVE,AS BUILT,PADDOCK PLACE BUISNESS PARK,"13578","2625",2016/06/02,,,,,,./0.png
-97.0549162067132,32.7919953517894,OSKALOOSA,GRAND PRAIRIE,P-573,"7","1985",ACTIVE,AS BUILT,PADDOCK PLACE BUISNESS PARK,"13578","2627",2018/03/28,,,,,,./0.png
-97.0419732900797,32.792063573604,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13588","2676",2016/06/02,,,,,,./0.png
-97.0419842865436,32.7912482436766,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13588","2677",2016/06/02,,,,,,./0.png
-97.0420023406575,32.7903631939099,WATEROUS,GRAND PRAIRIE,P-470A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13588","2678",2021/05/12,,,,,,./0.png
-97.0437602789815,32.792536832819,WATEROUS,PRIVATE,SD-181,5-6,"1988",ACTIVE,AS BUILT,NO COMMENT,"13590","2716",2021/08/19,,,,,,./0.png
-97.0429789297234,32.7925028242745,WATEROUS,PRIVATE,SD-181,5-6,"1988",ACTIVE,AS BUILT,NO COMMENT,"13590","2717",2021/08/19,,,,,,./0.png
-97.0464402881815,32.7903863162667,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13591","2646",2021/05/12,,,,,,./0.png
-97.0464436484435,32.7912761448781,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13591","2647",2016/06/02,,,,,,./0.png
-97.0464505052492,32.792110602515,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13591","2648",2016/06/02,,,,,,./0.png
-97.0395344457839,32.7921797940901,WATEROUS,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13594","2708",2016/06/02,,,,,,./0.png
-97.0267643811347,32.7926807961059,MUELLER,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13603","2546",2017/10/30,,,,,,./0.png
-97.0283540511278,32.7926848787014,OSKALOOSA,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13603","2547",2017/10/25,,,,,,./0.png
-97.0225058294563,32.7926393066633,OSKALOOSA,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13610","2543",2017/10/30,,,,,,./0.png
-97.0233999433998,32.7926600709553,WATEROUS,GRAND PRAIRIE,W-261,"1","1971",ACTIVE,DESIGN PLANS,NO PAGE NUMBERS ON PLANS,"13610","2544",2017/10/30,,,,,,./0.png
-97.0247279086448,32.7926542768054,MUELLER,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13610","2545",2017/10/30,,,,,,./0.png
-97.0204636889153,32.7926144639056,OSKALOOSA,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13935","2541",2017/10/30,,,,,,./0.png
-97.0213648556129,32.7926313565652,MUELLER,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13611","2542",2017/10/30,,,,,,./0.png
-97.0116381911585,32.7924630847463,MUELLER,GRAND PRAIRIE,W-114,"1","1974",ACTIVE,AS BUILT,NO COMMENT,"22099","2448",2017/06/06,,,,,,./0.png
-97.0395161006672,32.7930504504327,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13631","2707",2016/06/02,,,,,,./0.png
-97.0389467713917,32.7932119190669,MUELLER,PRIVATE,SD-360,"7","1997",ACTIVE,DESIGN PLANS,WD FIELD VERIFIED (JEREMIAH PATTON),"13636","2698",2020/08/25,,,,,,./0.png
-97.0381518467218,32.792358855109,MUELLER,PRIVATE,SD-360,"7","1997",ACTIVE,DESIGN PLANS,WD FIELD VERIFIED (JEREMIAH PATTON),"13637","2700",,,,,,,./0.png
-97.0382622864726,32.793209129664,MUELLER,PRIVATE,SD-360,"7","1997",ACTIVE,DESIGN PLANS,WD FIELD VERIFIED (JEREMIAH PATTON),"13638","2699",2020/08/25,,,,,,./0.png
-97.0568912898752,32.7915515478168,KENNEDY,GRAND PRAIRIE,P-379B,3-4,"1973",ACTIVE,AS BUILT,NO COMMENT,"13639","2622",2017/05/15,,,,,,./0.png
-97.0418061121178,32.7928975031264,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13640","2675",2016/06/02,,,,,,./0.png
-97.0420894062859,32.7925408257373,WATEROUS,PRIVATE,SD-181,5-6,"1981",ACTIVE,AS BUILT,NO COMMENT,"13640","2718",2021/08/19,,,,,,./0.png
-97.0528288577763,32.7929034250979,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13641","2631",2020/07/30,,,,,,./0.png
-97.0528422289219,32.7920624144516,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13641","2632",2020/07/30,,,,,,./0.png
-97.0528430671929,32.7912350966436,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13641","2633",2020/07/30,,,,,,./0.png
-97.0528465775771,32.7904171048386,MUELLER,GRAND PRAIRIE,P-470A,"3","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13641","2634",2020/07/30,,,,,,./0.png
-97.049859904269,32.7932737934046,MUELLER,GRAND PRAIRIE,W-347,"1","1979",ACTIVE,AS BUILT,NO COMMENT,"13660","2674",2016/06/02,,,,,,./0.png
-97.0453581965873,32.7932657529091,WATEROUS,GRAND PRAIRIE,W-303,FH-1,"1984",ACTIVE,DESIGN PLANS,"RUSS BERRIE AND CO., INC.","13662","2715",2016/06/02,,,,,,./0.png
-97.0491050641289,32.7934976083668,MUELLER,GRAND PRAIRIE,P-511A,"15","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13663","2668",2020/08/25,,,,,,./0.png
-97.0471330743822,32.7934874893194,MUELLER,GRAND PRAIRIE,P-867,C7.0,"1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13664","2666",2020/08/25,,,,,,./0.png
-97.046420684632,32.7929122018467,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13666","2649",2016/06/02,,,,,,./0.png
-97.0453153757337,32.793481653732,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13674","2701",2020/08/25,,,,,,./0.png
-97.0443467861576,32.7934850092826,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13676","2702",2020/08/25,,,,,,./0.png
-97.0433811906505,32.7934792498043,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13677","2703",2020/08/25,,,,,,./0.png
-97.0424064097113,32.7934731776613,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13678","2704",2020/08/25,,,,,,./0.png
-97.0414227332364,32.7934704640627,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13683","2705",2020/08/25,,,,,,./0.png
-97.0404468664632,32.7934656815006,MUELLER,GRAND PRAIRIE,P-511A,"3","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13683","2706",2020/08/25,,,,,,./0.png
-97.0252077891181,32.7933106414957,WATEROUS,PRIVATE,P-537B,"15","1988",ACTIVE,DESIGN PLANS,PRIVATE: ROBERT McDONALD,"13693","2373",,,,,,,./0.png
-97.0521009167807,32.7935222634552,MUELLER,GRAND PRAIRIE,P-699,"3","1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13695","2671",2020/08/25,,,,,,./0.png
-97.0583911402477,32.7940538136075,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13699","2082",2016/06/02,,,,,,./0.png
-97.0591430506147,32.7942144857436,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13707","2089",2016/06/02,,,,,,./0.png
-97.0575430292908,32.7942846262313,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13710","2083",2016/06/02,,,,,,./0.png
-97.0574665533068,32.7949456364463,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13710","2084",2016/06/02,,,,,,./0.png
-97.0252087466089,32.7944930158915,WATEROUS,PRIVATE,P-537B,"15","1988",ACTIVE,DESIGN PLANS,PRIVATE: ROBERT McDONALD,"13712","2372",2016/09/09,,,,,,./0.png
-97.0549371056504,32.7951468548489,MUELLER,GRAND PRAIRIE,P-474A2,"2","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13720","2230",2020/07/30,,,,,,./0.png
-97.0561395142959,32.7940058800362,MUELLER,GRAND PRAIRIE,W-216,3-12,"1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13722","2228",2016/06/02,,,,,,./0.png
-97.0559425885245,32.7946460091712,WATEROUS,GRAND PRAIRIE,N/A,N/A,"1979",ACTIVE,OTHERS,NO COMMENT,"13722","2229",2020/07/30,,,,,,./0.png
-97.0587607634876,32.7948423305963,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13725","2088",2016/06/02,,,,,,./0.png
-97.0579334543821,32.7951487748002,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13727","2087",2016/06/02,,,,,,./0.png
-97.0582555026342,32.7954550526305,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13727","2091",2016/06/02,,,,,,./0.png
-97.0543308280782,32.7955695003534,MUELLER,GRAND PRAIRIE,P-474A2,"2","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13742","2217",2020/07/30,,,,,,./0.png
-97.0290071524854,32.7942636246625,MUELLER,GRAND PRAIRIE,W-98,N/A,"1971",ACTIVE,AS BUILT,NO PAGE NUMBERS ON PLANS,"13749","2548",2017/10/30,,,,,,./0.png
-97.0568644251252,32.7959383153736,MUELLER,GRAND PRAIRIE,SD-365,"11","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13753","2085",2016/06/02,,,,,,./0.png
-97.056929330936,32.796400910341,WATEROUS,GRAND PRAIRIE,W-569,"14","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13756","2125",2016/06/02,,,,,,./0.png
-97.0573232172033,32.7961962576591,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13757","2086",2016/06/02,,,,,,./0.png
-97.0606134420109,32.7961449441929,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13764","2118",2016/06/02,,,,,,./0.png
-97.0582250837061,32.7963850639632,MUELLER,GRAND PRAIRIE,SD-365,"11","1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13765","2090",2016/06/02,,,,,,./0.png
-97.0263139240595,32.7962311257427,WATEROUS,PRIVATE,P-537B,"15","1988",ACTIVE,DESIGN PLANS,PRIVATE: ROBERT McDONALD,"13773","2371",,,,,,,./0.png
-97.0596981174958,32.7959632380114,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13776","2113",2016/06/02,,,,,,./0.png
-97.0142342958024,32.796059084363,WATEROUS,GRAND PRAIRIE,N/A,N/A,"1998",ACTIVE,OTHERS,NO COMMENT,"13777","2443",2022/06/16,,,,,,./0.png
-97.0174213887315,32.7956749252191,MUELLER,GRAND PRAIRIE,W-583,UTILITY LA,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13777","2444",2016/06/02,,,,,,./0.png
-97.0495465645152,32.7967545448444,WATEROUS,GRAND PRAIRIE,P-871,C7.0,"1989",ACTIVE,DESIGN PLANS,NO COMMENT,"13783","2209",2016/06/02,,,,,,./0.png
-97.0603155972451,32.7967285155277,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13786","2119",2016/06/02,,,,,,./0.png
-97.0550769798166,32.7973894143669,MUELLER,GRAND PRAIRIE,W-628,"6","1999",ACTIVE,DESIGN PLANS,STORAGE PLUS,"13795","2232",2016/06/02,,,,,,./0.png
-97.0550149674978,32.7974648988694,OSKALOOSA,GRAND PRAIRIE,W-605,"10","1999",ACTIVE,AS BUILT,STORAGE PLUS,"13795","2233",2016/06/02,,,,,,./0.png
-97.0543164264154,32.7973118545005,OSKALOOSA,GRAND PRAIRIE,W-605,"10","1999",ACTIVE,AS BUILT,STORAGE PLUS,"13795","2234",2016/06/02,,,,,,./0.png
-97.0554566541639,32.7964593919346,MUELLER,GRAND PRAIRIE,W-216,3-12,"1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13796","2231",2020/07/30,,,,,,./0.png
-97.0595139985299,32.7968203999662,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13800","2114",2016/06/02,,,,,,./0.png
-97.0444157357528,32.7968292904599,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13802","2197",2016/06/02,,,,,,./0.png
-97.0444412678934,32.795938991093,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13802","2198",2016/06/02,,,,,,./0.png
-97.0444635625838,32.7952209444521,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13802","2199",2016/06/02,,,,,,./0.png
-97.0585555211895,32.7973568841147,MUELLER,GRAND PRAIRIE,W-569,"14","1995",ACTIVE,DESIGN PLANS,NO COMMENT,"13807","2096",2016/06/02,,,,,,./0.png
-97.0580461196101,32.7969900852019,WATEROUS,GRAND PRAIRIE,W-569,"14","1995",ACTIVE,DESIGN PLANS,NO COMMENT,"13807","2127",2016/06/02,,,,,,./0.png
-97.0566739027067,32.797170748127,WATEROUS,GRAND PRAIRIE,W-569,"14","1995",ACTIVE,DESIGN PLANS,NO COMMENT,"13808","2126",2016/06/02,,,,,,./0.png
-97.057649483069,32.7977467497159,WATEROUS,GRAND PRAIRIE,W-569,"14","1995",ACTIVE,DESIGN PLANS,NO COMMENT,"13810","2129",2016/06/02,,,,,,./0.png
-97.0591366408551,32.7975767079301,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13813","2112",2016/06/02,,,,,,./0.png
-97.0597631199175,32.7972083346222,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13815","2117",2016/06/02,,,,,,./0.png
-97.0263129137772,32.7974283874854,WATEROUS,PRIVATE,P-537B,"15","1988",ACTIVE,DESIGN PLANS,PRIVATE: ROBERT McDONALD,"13823","2370",,,,,,,./0.png
-97.0151549908821,32.7976751827253,MUELLER,GRAND PRAIRIE,SD-380,C7,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13827","2406",2016/06/02,,,,,,./0.png
-97.0415542742257,32.7975923249313,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13829","2200",2016/06/02,,,,,,./0.png
-97.0417546553194,32.7968330340914,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13829","2201",2016/06/02,,,,,,./0.png
-97.0417751894896,32.7951858583477,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13829","2202",2016/06/02,,,,,,./0.png
-97.041783585798,32.7943674812803,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13829","2203",2016/06/02,,,,,,./0.png
-97.0406630420433,32.7978612939038,OSKALOOSA,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2135",2016/06/02,,,,,,./0.png
-97.0401874356035,32.7971290179868,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2136",2016/06/02,,,,,,./0.png
-97.0398618784206,32.7963554342572,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2137",2016/06/02,,,,,,./0.png
-97.0395485856839,32.7955244316362,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2138",2016/06/02,,,,,,./0.png
-97.039480806747,32.7947603896172,UNKNOWN,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2139",2016/06/02,,,,,,./0.png
-97.0394815316224,32.7939365028255,OSKALOOSA,GRAND PRAIRIE,P-511B,"3","1988",ACTIVE,AS BUILT,NO COMMENT,"13831","2140",2016/06/02,,,,,,./0.png
-97.0536626030115,32.7971662527743,MUELLER,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13834","2220",2016/06/02,,,,,,./0.png
-97.0534543156606,32.7979451851288,MUELLER,GRAND PRAIRIE,P-474A2,"2","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13834","2221",2020/07/30,,,,,,./0.png
-97.0542721401213,32.7981817648068,MUELLER,GRAND PRAIRIE,W-605,"10","1997",ACTIVE,AS BUILT,BUDGET SUITES,"13839","2227",2016/06/02,,,,,,./0.png
-97.007875840321,32.7962924401736,MUELLER,GRAND PRAIRIE,SS-565B,C7 - C7.1,"1997",ACTIVE,DESIGN PLANS,NO COMMENT,"13848","2412",2016/06/02,,,,,,./0.png
-96.9976639921335,32.7982824687387,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13864","2418",2016/06/02,,,,,,./0.png
-97.0581425443249,32.798904711517,MUELLER,GRAND PRAIRIE,W-569,"14","1981",ACTIVE,DESIGN PLANS,NO COMMENT,"13865","2095",2016/06/02,,,,,,./0.png
-97.0533882477398,32.7987820317117,MUELLER,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13872","2222",2020/07/30,,,,,,./0.png
-97.0574848104994,32.7991028266739,WATEROUS,GRAND PRAIRIE,W-569,"14","1995",ACTIVE,DESIGN PLANS,NO COMMENT,"13876","2128",2016/06/02,,,,,,./0.png
-97.0562714840768,32.7991993115384,WATEROUS,GRAND PRAIRIE,W-592,C16,"1995",ACTIVE,AS BUILT,NO COMMENT,"13880","2110",2016/06/02,,,,,,./0.png
-97.0048250875866,32.8014655429768,WATEROUS,PRIVATE,N/A,N/A,"1996",ACTIVE,OTHERS,PRIVATE AS PER Walter Gonzalez,"13885","2395",,,,,,,./0.png
-97.003736051062,32.7986552056067,MUELLER,GRAND PRAIRIE,P-649A,1-14,"1996",ACTIVE,DESIGN PLANS,NO COMMENT,"18120","2428",2016/06/02,,,,,,./0.png
-97.0044176773173,32.7990455114352,MUELLER,GRAND PRAIRIE,N/A,N/A,"1996",ACTIVE,OTHERS,NO COMMENT,"13885","2429",2016/06/02,,,,,,./0.png
-96.998045333153,32.7986573079121,US PIPE,GRAND PRAIRIE,P-649A,1-14,"1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13888","2425",2016/06/02,,,,,,./0.png
-97.0594224453239,32.7988858536641,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13895","2116",2016/06/02,,,,,,./0.png
-96.9994409828817,32.7982601336367,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13900","2413",2016/06/02,,,,,,./0.png
-96.999656477305,32.7969308786297,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13900","2414",2016/06/02,,,,,,./0.png
-96.9974497214667,32.7968986884245,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13900","2415",2016/06/02,,,,,,./0.png
-96.9952694248396,32.7970448620854,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13900","2416",2016/06/02,,,,,,./0.png
-96.9954119771234,32.7982338721719,MUELLER,GRAND PRAIRIE,P-1139,C5.1,"2000",ACTIVE,DESIGN PLANS,NO COMMENT,"13900","2417",2016/06/02,,,,,,./0.png
-96.9948876174848,32.7986387513608,OSKALOOSA,GRAND PRAIRIE,P-649A,1-14,"1996",ACTIVE,DESIGN PLANS,NO COMMENT,"13901","2419",2016/06/02,,,,,,./0.png
-97.0108359457559,32.7990337237171,MUELLER,GRAND PRAIRIE,SD-428,"19","1999",ACTIVE,AS BUILT,NO COMMENT,"13911","2431",2016/10/31,,,,,,./0.png
-97.0587442315091,32.799427260909,MUELLER,GRAND PRAIRIE,W-612,16-17,"1998",ACTIVE,AS BUILT,TOWNS OF RIVERSIDE,"13912","2111",2016/06/02,,,,,,./0.png
-97.0498172676521,32.7993739737725,MUELLER,GRAND PRAIRIE,P-474A2,"2","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13913","2183",2016/06/02,,,,,,./0.png
-97.0252002653193,32.7991569866315,MUELLER,PRIVATE,P-537B,"15","1988",ACTIVE,DESIGN PLANS,PRIVATE: ROBERT McDONALD,"13918","2369",,,,,,,./0.png
-97.0534490833965,32.7994296154626,MUELLER,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13919","2223",2016/06/02,,,,,,./0.png
-97.0525960288648,32.7996875062716,OSKALOOSA,GRAND PRAIRIE,P-474A2,"2","1979",ACTIVE,DESIGN PLANS,NO COMMENT,"13924","2224",2016/06/02,,,,,,./0.png
-97.0156830856632,32.7992128594194,MUELLER,GRAND PRAIRIE,SD-380,C7,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13925","2408",2017/04/19,,,,,,./0.png
-97.017346943824,32.7975649650361,MUELLER,GRAND PRAIRIE,SD-380,C7,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13926","2404",2016/06/02,,,,,,./0.png
-97.0151740124223,32.7984737358954,MUELLER,GRAND PRAIRIE,SD-380,C7,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13926","2407",2018/07/17,,,,,,./0.png
-97.0146849043489,32.7991118388648,MUELLER,GRAND PRAIRIE,SD-380,C7,"1998",ACTIVE,DESIGN PLANS,NO COMMENT,"13927","2409",2016/06/02,,,,,,./0.png
-97.0544603145806,32.7995781160761,MUELLER,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13930","2225",2020/07/30,,,,,,./0.png
-97.0545761047009,32.7992224275625,MUELLER,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13930","2226",2016/06/02,,,,,,./0.png
-97.054740511063,32.7987767046487,OSKALOOSA,GRAND PRAIRIE,W-605,"10","1979",ACTIVE,AS BUILT,NO COMMENT,"13930","2236",2020/07/30,,,,,,./0.png
-97.0202344082554,32.7945847406776,MUELLER,GRAND PRAIRIE,W-402,2-34,"1989",ACTIVE,DESIGN PLANS,NO COMMENT,"13935","2374",2017/12/12,,,,,,./0.png
-97.0202789452988,32.7954609208731,OSKALOOSA,GRAND PRAIRIE,W-402,2-34,"1989",ACTIVE,DESIGN PLANS,NO COMMENT,"13935","2375",2018/01/09,,,,,,./0.png
-97.0137294891301,32.7995281114178,MUELLER,GRAND PRAIRIE,SD-428,"19","1996",ACTIVE,AS BUILT,NO COMMENT,"22283","2440",2016/06/02,,,,,,./0.png
